,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L
864,HOU,1/18/17,48,0.526,0.158,0.101,0.271,0.435,0.151,0.17600000000000002,0.313,MIL,1,1,2,1
865,HOU,1/20/17,48,0.484,0.188,0.142,0.28300000000000003,0.612,0.236,0.14300000000000002,0.222,GSW,1,2,2,0
866,HOU,1/21/17,48,0.613,0.313,0.133,0.182,0.421,0.315,0.121,0.259,MEM,0,1,1,1
867,HOU,1/23/17,48,0.597,0.364,0.207,0.14300000000000002,0.6559999999999999,0.338,0.183,0.233,MIL,0,2,2,0
868,HOU,1/25/17,48,0.532,0.494,0.162,0.14300000000000002,0.5770000000000001,0.17600000000000002,0.173,0.333,BOS,0,2,1,0
869,HOU,1/27/17,48,0.593,0.34600000000000003,0.223,0.188,0.603,0.41,0.198,0.079,PHI,0,2,2,1
870,HOU,1/29/17,48,0.476,0.301,0.153,0.239,0.569,0.299,0.099,0.189,IND,0,2,2,0
871,HOU,1/31/17,48,0.529,0.259,0.14300000000000002,0.239,0.395,0.302,0.112,0.16899999999999998,SAC,1,2,1,1
872,HOU,2/2/17,48,0.446,0.355,0.08199999999999999,0.127,0.565,0.271,0.194,0.211,ATL,1,2,1,0
873,HOU,2/3/17,48,0.531,0.255,0.106,0.17,0.52,0.18,0.138,0.259,CHI,1,1,2,1
874,HOU,2/7/17,48,0.584,0.404,0.104,0.213,0.511,0.227,0.156,0.238,ORL,1,4,3,1
875,HOU,2/9/17,48,0.523,0.23,0.16399999999999998,0.196,0.482,0.165,0.213,0.233,CHA,0,2,2,1
876,HOU,2/11/17,48,0.6,0.459,0.196,0.348,0.436,0.277,0.16899999999999998,0.235,PHX,1,2,1,1
877,HOU,2/15/17,48,0.489,0.35600000000000004,0.085,0.306,0.601,0.28600000000000003,0.127,0.316,MIA,1,4,2,0
878,HOU,2/23/17,48,0.604,0.264,0.16,0.267,0.453,0.302,0.188,0.234,NOP,0,8,8,1
879,HOU,2/25/17,48,0.585,0.447,0.116,0.26,0.569,0.298,0.227,0.525,MIN,1,2,1,1
880,HOU,2/27/17,48,0.42,0.477,0.104,0.222,0.522,0.275,0.14400000000000002,0.325,IND,1,2,2,0
881,HOU,3/1/17,48,0.54,0.379,0.171,0.422,0.511,0.138,0.08199999999999999,0.189,LAC,0,2,3,1
882,HOU,3/4/17,48,0.615,0.462,0.14300000000000002,0.256,0.485,0.21600000000000005,0.127,0.34,MEM,1,3,1,1
883,HOU,3/6/17,48,0.545,0.193,0.119,0.16699999999999998,0.517,0.261,0.101,0.2,SAS,0,2,2,0
884,HOU,3/8/17,48,0.494,0.506,0.085,0.222,0.618,0.316,0.199,0.32299999999999995,UTA,1,2,2,0
885,HOU,3/10/17,48,0.5,0.36,0.156,0.224,0.434,0.122,0.163,0.204,CHI,0,2,2,1
886,HOU,3/12/17,48,0.51,0.292,0.064,0.37,0.631,0.163,0.155,0.111,CLE,1,2,1,1
887,HOU,3/15/17,48,0.648,0.35200000000000004,0.18600000000000005,0.31,0.478,0.198,0.204,0.196,LAL,1,3,2,1
888,HOU,3/17/17,48,0.478,0.35200000000000004,0.12,0.182,0.598,0.261,0.122,0.2,NOP,0,2,2,0
889,HOU,3/18/17,48,0.488,0.422,0.13699999999999998,0.238,0.483,0.337,0.136,0.255,DEN,0,1,2,1
890,HOU,3/20/17,48,0.601,0.258,0.114,0.13,0.581,0.302,0.19,0.21600000000000005,DEN,1,2,2,1
891,HOU,3/24/17,48,0.5479999999999999,0.215,0.18,0.333,0.527,0.154,0.099,0.12,NOP,1,4,3,1
892,HOU,3/26/17,48,0.759,0.266,0.188,0.071,0.5589999999999999,0.298,0.149,0.306,OKC,1,2,4,1
893,HOU,3/28/17,48,0.418,0.459,0.132,0.217,0.574,0.182,0.163,0.222,GSW,1,2,2,0
894,HOU,3/30/17,48,0.484,0.253,0.17,0.302,0.55,0.244,0.119,0.275,POR,0,2,2,0
895,HOU,3/31/17,48,0.44,0.253,0.153,0.375,0.511,0.147,0.12,0.302,GSW,0,1,2,0
896,HOU,4/2/17,48,0.54,0.23,0.134,0.25,0.46,0.29,0.202,0.4,PHX,0,2,1,1
897,HOU,4/5/17,48,0.483,0.4370000000000001,0.147,0.22,0.428,0.173,0.107,0.211,DEN,1,3,1,1
898,HOU,4/7/17,48,0.506,0.322,0.134,0.196,0.468,0.14800000000000002,0.058,0.31,DET,1,2,2,0
899,HOU,4/9/17,48,0.675,0.388,0.16899999999999998,0.139,0.5479999999999999,0.319,0.048,0.163,SAC,0,2,2,1
900,HOU,4/10/17,48,0.446,0.321,0.147,0.196,0.56,0.308,0.099,0.273,LAC,0,1,2,0
901,HOU,4/12/17,48,0.562,0.227,0.099,0.29100000000000004,0.588,0.165,0.146,0.244,MIN,1,2,1,1
902,IND,10/26/16,48,0.5589999999999999,0.366,0.138,0.17,0.519,0.173,0.128,0.185,DAL,1,0,0,1
903,IND,10/28/16,48,0.413,0.204,0.123,0.259,0.494,0.23,0.16,0.255,BKN,0,2,2,0
904,IND,10/29/16,48,0.528,0.102,0.134,0.19,0.5760000000000001,0.244,0.127,0.342,CHI,0,1,2,0
905,IND,11/1/16,48,0.529,0.333,0.161,0.25,0.483,0.281,0.183,0.256,LAL,1,3,2,1
906,IND,11/3/16,48,0.531,0.333,0.202,0.256,0.6459999999999999,0.293,0.207,0.353,MIL,0,2,2,0
907,IND,11/5/16,48,0.605,0.14,0.126,0.229,0.468,0.316,0.189,0.317,CHI,1,2,1,1
908,IND,11/7/16,48,0.473,0.16,0.16899999999999998,0.231,0.56,0.381,0.112,0.07,CHA,0,2,3,0
909,IND,11/9/16,48,0.594,0.222,0.14800000000000002,0.175,0.5579999999999999,0.2,0.154,0.217,PHI,1,2,2,1
910,IND,11/11/16,48,0.472,0.261,0.121,0.08900000000000001,0.483,0.36,0.188,0.265,PHI,0,2,2,0
911,IND,11/12/16,48,0.453,0.326,0.138,0.256,0.488,0.413,0.15,0.341,BOS,1,1,1,0
912,IND,11/14/16,48,0.433,0.111,0.093,0.14,0.35100000000000003,0.155,0.165,0.17600000000000002,ORL,1,2,1,1
913,IND,11/16/16,48,0.5579999999999999,0.128,0.104,0.111,0.471,0.233,0.177,0.239,CLE,1,2,1,1
914,IND,11/18/16,48,0.48,0.382,0.18600000000000005,0.263,0.521,0.18600000000000005,0.121,0.419,PHX,1,2,2,0
915,IND,11/20/16,48,0.511,0.348,0.201,0.306,0.485,0.17800000000000002,0.17600000000000002,0.294,OKC,0,2,2,1
916,IND,11/21/16,48,0.35,0.117,0.122,0.238,0.517,0.35600000000000004,0.115,0.261,GSW,1,1,2,0
917,IND,11/23/16,48,0.446,0.16699999999999998,0.194,0.152,0.453,0.259,0.221,0.362,ATL,1,2,1,0
918,IND,11/25/16,48,0.615,0.184,0.15,0.237,0.525,0.29100000000000004,0.2,0.191,BKN,1,2,2,1
919,IND,11/27/16,48,0.462,0.076,0.146,0.277,0.343,0.386,0.209,0.133,LAC,1,2,2,1
920,IND,11/30/16,48,0.542,0.486,0.16899999999999998,0.133,0.606,0.202,0.073,0.333,POR,0,3,3,0
921,IND,12/4/16,48,0.525,0.443,0.11,0.125,0.506,0.34600000000000003,0.206,0.34,LAC,0,4,2,1
922,IND,12/5/16,48,0.429,0.412,0.133,0.191,0.5870000000000001,0.25,0.1,0.34,GSW,0,1,2,0
923,IND,12/7/16,48,0.494,0.526,0.17600000000000002,0.279,0.453,0.212,0.2,0.196,PHX,0,2,1,1
924,IND,12/9/16,48,0.565,0.377,0.145,0.125,0.581,0.3,0.095,0.128,DAL,0,2,2,0
925,IND,12/10/16,48,0.5720000000000001,0.337,0.132,0.238,0.585,0.195,0.192,0.237,POR,1,1,2,1
926,IND,12/12/16,48,0.585,0.114,0.112,0.119,0.393,0.381,0.127,0.196,CHA,1,2,2,1
927,IND,12/14/16,48,0.421,0.191,0.09,0.12,0.494,0.305,0.16,0.304,MIA,0,2,2,0
928,IND,12/15/16,48,0.431,0.276,0.117,0.13699999999999998,0.482,0.329,0.156,0.22,NOP,0,1,2,0
929,IND,12/17/16,48,0.518,0.301,0.096,0.231,0.44,0.262,0.097,0.192,DET,0,2,1,1
930,IND,12/19/16,48,0.511,0.241,0.147,0.205,0.477,0.295,0.149,0.304,WAS,1,2,1,1
931,IND,12/20/16,48,0.462,0.363,0.087,0.212,0.574,0.239,0.139,0.108,NYK,0,1,3,0
932,IND,12/22/16,48,0.47,0.354,0.18,0.18600000000000005,0.467,0.293,0.095,0.17600000000000002,BOS,1,2,2,0
933,IND,12/26/16,48,0.475,0.123,0.173,0.22,0.422,0.337,0.15,0.34,CHI,0,4,1,0
934,IND,12/28/16,48,0.513,0.3670000000000001,0.13,0.114,0.5379999999999999,0.474,0.185,0.341,WAS,0,2,2,0
935,IND,12/30/16,48,0.525,0.37,0.113,0.2,0.452,0.369,0.136,0.306,CHI,1,2,2,1
936,IND,1/1/17,48,0.552,0.279,0.11,0.2,0.485,0.113,0.098,0.208,ORL,1,2,4,1
937,IND,1/3/17,48,0.642,0.405,0.119,0.188,0.546,0.124,0.104,0.364,DET,0,2,2,1
938,IND,1/5/17,48,0.57,0.204,0.06,0.159,0.55,0.14400000000000002,0.129,0.17800000000000002,BKN,1,2,3,1
939,IND,1/7/17,48,0.564,0.326,0.188,0.316,0.529,0.276,0.157,0.128,NYK,1,2,1,1
940,IND,1/12/17,48,0.532,0.138,0.154,0.255,0.6609999999999999,0.256,0.145,0.353,DEN,0,5,5,0
941,IND,1/16/17,48,0.537,0.198,0.162,0.14300000000000002,0.494,0.217,0.14400000000000002,0.16699999999999998,NOP,1,4,2,1
942,IND,1/18/17,48,0.5670000000000001,0.333,0.161,0.235,0.5489999999999999,0.375,0.221,0.294,SAC,0,2,3,1
943,IND,1/20/17,48,0.481,0.313,0.202,0.18600000000000005,0.552,0.172,0.236,0.35600000000000004,LAL,0,2,3,0
944,IND,1/21/17,48,0.5710000000000001,0.221,0.174,0.111,0.5,0.381,0.13699999999999998,0.238,UTA,0,1,1,0
945,IND,1/23/17,48,0.483,0.29100000000000004,0.109,0.159,0.513,0.461,0.149,0.16699999999999998,NYK,1,2,2,0
946,IND,1/26/17,48,0.58,0.21,0.187,0.17600000000000002,0.506,0.333,0.13,0.136,MIN,0,3,2,1
947,IND,1/27/17,48,0.551,0.423,0.105,0.175,0.593,0.514,0.2,0.313,SAC,1,1,2,1
948,IND,1/29/17,48,0.569,0.299,0.099,0.189,0.476,0.301,0.153,0.239,HOU,1,2,2,1
949,IND,2/1/17,48,0.5429999999999999,0.377,0.193,0.152,0.442,0.364,0.163,0.175,ORL,0,3,2,1
950,IND,2/3/17,48,0.477,0.36,0.162,0.255,0.436,0.267,0.179,0.196,BKN,0,2,2,1
951,IND,2/4/17,48,0.522,0.165,0.062,0.16699999999999998,0.453,0.267,0.217,0.19,DET,1,1,1,1
952,IND,2/6/17,48,0.425,0.333,0.103,0.241,0.426,0.239,0.172,0.455,OKC,1,2,1,1
953,IND,2/8/17,48,0.579,0.317,0.122,0.171,0.643,0.31,0.1,0.139,CLE,1,2,2,0
954,IND,2/10/17,48,0.511,0.163,0.11,0.238,0.523,0.341,0.112,0.304,WAS,0,2,2,0
955,IND,2/11/17,48,0.5479999999999999,0.329,0.156,0.21600000000000005,0.596,0.507,0.079,0.222,MIL,1,1,1,0
956,IND,2/13/17,48,0.545,0.385,0.114,0.14,0.5,0.31,0.112,0.279,SAS,1,2,1,0
957,IND,2/15/17,48,0.535,0.163,0.132,0.295,0.585,0.232,0.09,0.231,CLE,0,2,1,0
958,IND,2/16/17,48,0.525,0.225,0.126,0.139,0.608,0.181,0.119,0.211,WAS,1,1,3,0
959,IND,2/24/17,48,0.583,0.141,0.185,0.229,0.47,0.274,0.118,0.222,MEM,1,8,9,1
960,IND,2/25/17,48,0.424,0.306,0.152,0.289,0.5710000000000001,0.397,0.174,0.268,MIA,0,1,1,0
961,IND,2/27/17,48,0.522,0.275,0.14400000000000002,0.325,0.42,0.477,0.104,0.222,HOU,0,2,2,1
962,IND,3/1/17,48,0.5,0.309,0.18600000000000005,0.302,0.534,0.324,0.18600000000000005,0.17600000000000002,SAS,0,2,3,0
963,IND,3/5/17,48,0.545,0.269,0.161,0.214,0.5,0.403,0.158,0.239,ATL,0,4,2,1
964,IND,3/6/17,48,0.531,0.037000000000000005,0.173,0.14,0.471,0.244,0.127,0.271,CHA,0,1,2,0
965,IND,3/8/17,48,0.563,0.21600000000000005,0.054000000000000006,0.209,0.478,0.247,0.102,0.229,DET,1,2,2,1
966,IND,3/10/17,48,0.453,0.293,0.207,0.21600000000000005,0.57,0.469,0.234,0.152,MIL,0,2,2,0
967,IND,3/12/17,48,0.457,0.39,0.096,0.239,0.463,0.17,0.128,0.35200000000000004,MIA,1,2,1,1
968,IND,3/14/17,48,0.414,0.172,0.16699999999999998,0.255,0.476,0.157,0.162,0.22,NYK,0,2,2,0
969,IND,3/15/17,48,0.616,0.123,0.16899999999999998,0.1,0.419,0.163,0.108,0.071,CHA,1,1,2,1
970,IND,3/19/17,48,0.45,0.325,0.145,0.196,0.56,0.17600000000000002,0.168,0.368,TOR,0,4,2,0
971,IND,3/20/17,48,0.494,0.264,0.084,0.217,0.489,0.227,0.116,0.28300000000000003,UTA,1,1,2,1
972,IND,3/22/17,48,0.5,0.218,0.14400000000000002,0.353,0.5770000000000001,0.16699999999999998,0.175,0.27,BOS,0,2,2,0
973,IND,3/24/17,48,0.574,0.116,0.128,0.244,0.518,0.524,0.126,0.282,DEN,1,2,2,0
974,IND,3/26/17,48,0.466,0.326,0.109,0.231,0.477,0.159,0.157,0.17,PHI,1,2,2,1
975,IND,3/28/17,48,0.525,0.4320000000000001,0.149,0.314,0.532,0.474,0.14400000000000002,0.297,MIN,1,2,3,0
976,IND,3/29/17,48,0.494,0.17600000000000002,0.131,0.261,0.534,0.205,0.084,0.225,MEM,0,1,2,0
977,IND,3/31/17,48,0.477,0.241,0.14300000000000002,0.245,0.537,0.4270000000000001,0.147,0.348,TOR,0,2,2,0
978,IND,4/2/17,48,0.5329999999999999,0.19,0.098,0.226,0.589,0.34700000000000003,0.145,0.306,CLE,0,2,2,0
979,IND,4/4/17,48,0.506,0.202,0.112,0.227,0.48,0.25,0.152,0.154,TOR,1,2,2,1
980,IND,4/6/17,48,0.525,0.325,0.17600000000000002,0.316,0.542,0.197,0.228,0.158,MIL,1,2,2,1
981,IND,4/8/17,48,0.657,0.221,0.145,0.171,0.5710000000000001,0.262,0.127,0.093,ORL,0,2,2,1
982,IND,4/10/17,48,0.606,0.247,0.157,0.378,0.5529999999999999,0.413,0.18600000000000005,0.25,PHI,0,2,2,1
983,IND,4/12/17,48,0.537,0.232,0.108,0.21600000000000005,0.493,0.264,0.217,0.195,ATL,1,2,1,1
984,LAC,10/27/16,48,0.451,0.505,0.077,0.278,0.482,0.376,0.135,0.214,POR,0,0,2,1
985,LAC,10/30/16,48,0.446,0.241,0.14300000000000002,0.28,0.445,0.17800000000000002,0.201,0.16699999999999998,UTA,1,3,2,1
986,LAC,10/31/16,48,0.5379999999999999,0.475,0.149,0.128,0.446,0.369,0.193,0.204,PHX,1,1,1,1
987,LAC,11/2/16,48,0.431,0.207,0.179,0.16,0.435,0.238,0.21,0.233,OKC,1,2,3,0
988,LAC,11/4/16,48,0.424,0.388,0.119,0.239,0.423,0.262,0.191,0.265,MEM,0,2,2,1
989,LAC,11/5/16,48,0.5660000000000001,0.154,0.091,0.175,0.473,0.338,0.161,0.171,SAS,0,1,1,1
990,LAC,11/7/16,48,0.625,0.289,0.125,0.067,0.39,0.317,0.118,0.2,DET,1,2,2,1
991,LAC,11/9/16,48,0.5,0.379,0.07400000000000001,0.28,0.386,0.159,0.14400000000000002,0.212,POR,1,2,1,1
992,LAC,11/11/16,48,0.517,0.407,0.1,0.234,0.523,0.21600000000000005,0.163,0.209,OKC,0,2,2,1
993,LAC,11/12/16,48,0.599,0.487,0.14400000000000002,0.273,0.494,0.236,0.135,0.313,MIN,0,1,3,1
994,LAC,11/14/16,48,0.611,0.233,0.117,0.243,0.506,0.28600000000000003,0.221,0.209,BKN,1,2,2,1
995,LAC,11/16/16,48,0.512,0.42,0.083,0.19,0.579,0.232,0.173,0.25,MEM,1,2,2,0
996,LAC,11/18/16,48,0.612,0.447,0.14,0.152,0.5,0.407,0.14,0.22,SAC,0,2,2,1
997,LAC,11/19/16,48,0.539,0.299,0.146,0.297,0.487,0.312,0.162,0.35700000000000004,CHI,1,1,2,1
998,LAC,11/21/16,48,0.595,0.568,0.14800000000000002,0.17600000000000002,0.55,0.4,0.109,0.1,TOR,1,2,1,1
999,LAC,11/23/16,48,0.594,0.365,0.097,0.15,0.518,0.214,0.163,0.213,DAL,0,2,2,1
1000,LAC,11/25/16,48,0.527,0.35600000000000004,0.151,0.154,0.5720000000000001,0.078,0.106,0.25,DET,0,2,2,0
1001,LAC,11/27/16,48,0.343,0.386,0.209,0.133,0.462,0.076,0.146,0.277,IND,0,2,2,0
1002,LAC,11/29/16,48,0.482,0.202,0.115,0.193,0.495,0.34600000000000003,0.104,0.151,BKN,0,2,2,0
1003,LAC,12/1/16,48,0.545,0.27,0.123,0.318,0.471,0.565,0.183,0.154,CLE,0,2,2,1
1004,LAC,12/2/16,48,0.568,0.182,0.098,0.28600000000000003,0.488,0.247,0.134,0.222,NOP,0,1,3,1
1005,LAC,12/4/16,48,0.506,0.34600000000000003,0.206,0.34,0.525,0.443,0.11,0.125,IND,1,2,4,0
1006,LAC,12/7/16,48,0.435,0.261,0.132,0.333,0.511,0.326,0.1,0.28600000000000003,GSW,1,3,2,0
1007,LAC,12/10/16,48,0.665,0.096,0.101,0.257,0.53,0.313,0.156,0.205,NOP,1,3,2,1
1008,LAC,12/12/16,48,0.534,0.315,0.128,0.31,0.563,0.287,0.158,0.342,POR,1,2,2,1
1009,LAC,12/14/16,48,0.588,0.5,0.117,0.206,0.551,0.225,0.085,0.255,ORL,0,2,1,1
1010,LAC,12/16/16,48,0.476,0.349,0.101,0.159,0.441,0.269,0.06,0.189,MIA,0,2,2,1
1011,LAC,12/18/16,48,0.534,0.276,0.149,0.333,0.593,0.37,0.15,0.243,WAS,0,2,2,0
1012,LAC,12/20/16,48,0.64,0.151,0.13,0.139,0.494,0.222,0.134,0.319,DEN,1,2,1,1
1013,LAC,12/22/16,48,0.536,0.265,0.122,0.14,0.435,0.272,0.133,0.34600000000000003,SAS,1,2,2,1
1014,LAC,12/23/16,48,0.547,0.149,0.215,0.17600000000000002,0.466,0.172,0.131,0.28600000000000003,DAL,1,1,2,0
1015,LAC,12/25/16,48,0.494,0.259,0.159,0.222,0.524,0.35700000000000004,0.14300000000000002,0.289,LAL,0,2,2,0
1016,LAC,12/26/16,48,0.518,0.238,0.128,0.091,0.506,0.341,0.161,0.244,DEN,1,1,3,0
1017,LAC,12/28/16,48,0.452,0.191,0.131,0.302,0.517,0.241,0.073,0.16,NOP,0,2,2,0
1018,LAC,12/30/16,48,0.536,0.16699999999999998,0.14,0.234,0.642,0.531,0.125,0.25,HOU,0,2,3,0
1019,LAC,12/31/16,48,0.467,0.28,0.18,0.163,0.5379999999999999,0.449,0.095,0.205,OKC,0,1,2,0
1020,LAC,1/2/17,48,0.506,0.475,0.183,0.293,0.392,0.21600000000000005,0.115,0.328,PHX,1,2,2,1
1021,LAC,1/4/17,48,0.568,0.616,0.133,0.205,0.494,0.284,0.094,0.245,MEM,1,2,1,1
1022,LAC,1/6/17,48,0.542,0.25,0.086,0.174,0.466,0.253,0.076,0.245,SAC,0,2,2,1
1023,LAC,1/8/17,48,0.471,0.29100000000000004,0.111,0.188,0.411,0.25,0.154,0.208,MIA,1,2,2,1
1024,LAC,1/11/17,48,0.5720000000000001,0.342,0.211,0.237,0.457,0.196,0.122,0.13,ORL,1,3,3,1
1025,LAC,1/14/17,48,0.5760000000000001,0.087,0.083,0.171,0.513,0.338,0.149,0.146,LAL,1,3,2,1
1026,LAC,1/16/17,48,0.622,0.268,0.16399999999999998,0.27,0.482,0.224,0.151,0.196,OKC,1,2,1,1
1027,LAC,1/19/17,48,0.506,0.276,0.116,0.318,0.506,0.298,0.146,0.325,MIN,1,3,2,0
1028,LAC,1/21/17,48,0.469,0.083,0.091,0.222,0.586,0.299,0.102,0.28600000000000003,DEN,0,2,2,0
1029,LAC,1/23/17,48,0.583,0.262,0.116,0.238,0.472,0.295,0.08,0.182,ATL,0,2,2,1
1030,LAC,1/24/17,48,0.5920000000000001,0.5770000000000001,0.196,0.256,0.556,0.244,0.06,0.146,PHI,0,1,3,0
1031,LAC,1/28/17,48,0.512,0.268,0.14300000000000002,0.17,0.7120000000000001,0.174,0.109,0.273,GSW,0,4,3,0
1032,LAC,2/1/17,48,0.547,0.447,0.096,0.229,0.443,0.365,0.113,0.309,PHX,0,4,2,1
1033,LAC,2/2/17,48,0.563,0.488,0.145,0.225,0.596,0.182,0.115,0.349,GSW,1,1,1,0
1034,LAC,2/5/17,48,0.476,0.333,0.128,0.182,0.511,0.227,0.111,0.191,BOS,0,3,2,0
1035,LAC,2/6/17,48,0.539,0.2,0.092,0.2,0.5479999999999999,0.345,0.114,0.268,TOR,0,1,1,0
1036,LAC,2/8/17,48,0.5429999999999999,0.304,0.109,0.326,0.5429999999999999,0.196,0.12,0.267,NYK,0,2,2,1
1037,LAC,2/11/17,48,0.5529999999999999,0.235,0.14300000000000002,0.238,0.512,0.235,0.085,0.16699999999999998,CHA,0,3,2,1
1038,LAC,2/13/17,48,0.5,0.136,0.14,0.14,0.345,0.207,0.117,0.218,UTA,0,2,2,1
1039,LAC,2/15/17,48,0.557,0.152,0.168,0.125,0.449,0.241,0.229,0.222,ATL,1,2,2,1
1040,LAC,2/23/17,48,0.468,0.398,0.131,0.189,0.611,0.321,0.203,0.263,GSW,0,8,8,0
1041,LAC,2/24/17,48,0.487,0.304,0.128,0.182,0.482,0.366,0.158,0.349,SAS,1,1,9,0
1042,LAC,2/26/17,48,0.515,0.35100000000000003,0.085,0.28300000000000003,0.588,0.375,0.154,0.135,CHA,1,2,1,1
1043,LAC,3/1/17,48,0.511,0.138,0.08199999999999999,0.189,0.54,0.379,0.171,0.422,HOU,1,3,2,0
1044,LAC,3/3/17,48,0.625,0.563,0.24,0.241,0.613,0.188,0.126,0.08800000000000001,MIL,0,2,2,0
1045,LAC,3/4/17,48,0.518,0.188,0.147,0.262,0.458,0.241,0.196,0.35,CHI,0,1,2,1
1046,LAC,3/6/17,48,0.596,0.644,0.132,0.211,0.47,0.349,0.11,0.152,BOS,1,2,1,1
1047,LAC,3/8/17,48,0.476,0.217,0.174,0.217,0.517,0.233,0.14800000000000002,0.35,MIN,0,2,4,0
1048,LAC,3/9/17,48,0.583,0.359,0.14400000000000002,0.2,0.488,0.265,0.094,0.13,MEM,0,1,3,1
1049,LAC,3/11/17,48,0.5429999999999999,0.358,0.132,0.19,0.536,0.16699999999999998,0.161,0.175,PHI,1,2,2,1
1050,LAC,3/13/17,48,0.5770000000000001,0.295,0.066,0.081,0.615,0.282,0.101,0.242,UTA,0,2,2,0
1051,LAC,3/15/17,48,0.5,0.387,0.16399999999999998,0.158,0.513,0.329,0.117,0.1,MIL,1,2,2,0
1052,LAC,3/16/17,48,0.619,0.179,0.094,0.098,0.622,0.302,0.113,0.268,DEN,0,1,3,0
1053,LAC,3/18/17,48,0.564,0.3720000000000001,0.152,0.163,0.416,0.157,0.124,0.078,CLE,1,2,2,1
1054,LAC,3/20/17,48,0.552,0.276,0.101,0.209,0.483,0.27,0.123,0.292,NYK,1,2,4,1
1055,LAC,3/21/17,48,0.625,0.381,0.158,0.325,0.5,0.293,0.1,0.28600000000000003,LAL,0,1,2,1
1056,LAC,3/23/17,48,0.506,0.263,0.175,0.231,0.518,0.22,0.095,0.1,DAL,0,2,2,0
1057,LAC,3/25/17,48,0.494,0.333,0.105,0.262,0.477,0.209,0.146,0.25,UTA,1,2,3,1
1058,LAC,3/26/17,48,0.474,0.359,0.106,0.13,0.53,0.155,0.125,0.133,SAC,1,1,2,0
1059,LAC,3/29/17,48,0.639,0.446,0.099,0.21600000000000005,0.565,0.312,0.107,0.298,WAS,1,3,1,1
1060,LAC,3/30/17,48,0.625,0.425,0.146,0.189,0.5710000000000001,0.261,0.135,0.289,PHX,0,1,2,1
1061,LAC,4/1/17,48,0.63,0.493,0.184,0.133,0.467,0.333,0.12,0.3,LAL,1,2,2,1
1062,LAC,4/5/17,48,0.5870000000000001,0.413,0.152,0.132,0.506,0.209,0.162,0.239,DAL,1,4,1,1
1063,LAC,4/8/17,48,0.536,0.16699999999999998,0.08900000000000001,0.195,0.475,0.175,0.15,0.159,SAS,0,3,1,1
1064,LAC,4/10/17,48,0.56,0.308,0.099,0.273,0.446,0.321,0.147,0.196,HOU,1,2,1,1
1065,LAC,4/12/17,48,0.578,0.301,0.067,0.268,0.525,0.173,0.121,0.179,SAC,1,2,1,1
1066,LAL,10/26/16,48,0.573,0.247,0.154,0.275,0.552,0.314,0.146,0.263,HOU,1,0,0,1
1067,LAL,10/28/16,48,0.435,0.25,0.171,0.244,0.453,0.5329999999999999,0.15,0.289,UTA,0,2,3,0
1068,LAL,10/30/16,48,0.443,0.276,0.203,0.239,0.521,0.179,0.17800000000000002,0.25,OKC,0,2,2,0
1069,LAL,11/1/16,48,0.483,0.281,0.183,0.256,0.529,0.333,0.161,0.25,IND,0,2,3,0
1070,LAL,11/2/16,48,0.583,0.222,0.146,0.289,0.547,0.341,0.17,0.244,ATL,0,1,2,1
1071,LAL,11/4/16,48,0.516,0.221,0.153,0.34,0.483,0.233,0.189,0.205,GSW,1,2,1,1
1072,LAL,11/6/16,48,0.511,0.389,0.174,0.341,0.473,0.308,0.163,0.224,PHX,1,2,2,1
1073,LAL,11/8/16,48,0.551,0.179,0.182,0.21600000000000005,0.585,0.183,0.12,0.21600000000000005,DAL,1,2,2,0
1074,LAL,11/10/16,48,0.574,0.297,0.209,0.111,0.447,0.235,0.153,0.224,SAC,0,2,2,1
1075,LAL,11/12/16,48,0.638,0.07400000000000001,0.103,0.25,0.467,0.211,0.104,0.245,NOP,0,2,2,1
1076,LAL,11/13/16,48,0.521,0.423,0.177,0.125,0.606,0.525,0.101,0.209,MIN,0,1,1,0
1077,LAL,11/15/16,48,0.495,0.467,0.11,0.269,0.515,0.202,0.124,0.18,BKN,1,2,1,1
1078,LAL,11/18/16,48,0.517,0.241,0.147,0.326,0.628,0.244,0.126,0.091,SAS,1,3,2,0
1079,LAL,11/20/16,48,0.511,0.226,0.098,0.2,0.563,0.322,0.17800000000000002,0.3720000000000001,CHI,1,2,1,0
1080,LAL,11/22/16,48,0.59,0.193,0.168,0.171,0.5489999999999999,0.12,0.157,0.275,OKC,1,2,2,1
1081,LAL,11/23/16,48,0.473,0.237,0.111,0.14300000000000002,0.727,0.407,0.095,0.16699999999999998,GSW,0,1,2,0
1082,LAL,11/25/16,48,0.383,0.256,0.173,0.259,0.584,0.205,0.172,0.114,GSW,1,2,2,0
1083,LAL,11/27/16,48,0.484,0.211,0.092,0.326,0.511,0.114,0.123,0.156,ATL,1,2,2,1
1084,LAL,11/29/16,48,0.454,0.207,0.123,0.18,0.477,0.284,0.095,0.255,NOP,0,2,2,0
1085,LAL,11/30/16,48,0.42,0.506,0.228,0.36,0.374,0.319,0.135,0.25,CHI,0,1,5,1
1086,LAL,12/2/16,48,0.376,0.183,0.181,0.339,0.614,0.157,0.119,0.206,TOR,0,2,2,0
1087,LAL,12/3/16,48,0.475,0.358,0.184,0.326,0.523,0.17,0.13,0.318,MEM,0,1,2,0
