,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L,+/-
1463,UTA,2/1/17,48,0.532,0.346,0.169,0.268,0.5,0.342,0.185,0.205,MIL,1,4,4,1,16
1464,OKC,2/1/17,48,0.43,0.17,0.085,0.224,0.642,0.37,0.091,0.133,CHI,1,1,3,0,-28
1465,MIL,2/1/17,48,0.5,0.342,0.185,0.205,0.532,0.346,0.169,0.268,UTA,0,4,4,0,-16
1466,NYK,2/1/17,48,0.384,0.313,0.124,0.362,0.449,0.182,0.202,0.245,BKN,0,1,2,1,5
1467,BOS,2/1/17,48,0.483,0.345,0.102,0.267,0.577,0.321,0.165,0.229,TOR,1,2,1,1,5
1468,MIN,2/1/17,48,0.473,0.106,0.131,0.25,0.624,0.247,0.103,0.316,CLE,0,2,2,0,-28
1469,PHI,2/1/17,48,0.494,0.338,0.135,0.122,0.523,0.326,0.117,0.306,DAL,0,2,2,0,-18
1470,NOP,2/1/17,48,0.53,0.171,0.15,0.075,0.602,0.193,0.1,0.135,DET,0,1,2,0,-20
1471,IND,2/1/17,48,0.543,0.377,0.193,0.152,0.442,0.364,0.163,0.175,ORL,0,3,2,1,10
1472,DAL,2/1/17,48,0.523,0.326,0.117,0.306,0.494,0.338,0.135,0.122,PHI,1,2,2,1,18
1473,ORL,2/1/17,48,0.442,0.364,0.163,0.175,0.543,0.377,0.193,0.152,IND,1,2,3,0,-10
1474,CHA,2/1/17,48,0.494,0.295,0.097,0.136,0.599,0.146,0.097,0.188,GSW,0,1,3,0,-15
1475,CLE,2/1/17,48,0.624,0.247,0.103,0.316,0.473,0.106,0.131,0.25,MIN,1,2,2,1,28
1476,GSW,2/1/17,48,0.599,0.146,0.097,0.188,0.494,0.295,0.097,0.136,CHA,1,3,1,1,15
1477,MEM,2/1/17,48,0.565,0.217,0.082,0.244,0.456,0.438,0.168,0.239,DEN,0,2,1,1,20
1478,BKN,2/1/17,48,0.449,0.182,0.202,0.245,0.384,0.313,0.124,0.362,NYK,1,2,1,0,-5
1479,MIA,2/1/17,48,0.548,0.204,0.125,0.227,0.436,0.244,0.156,0.196,ATL,1,2,3,1,23
1480,LAC,2/1/17,48,0.547,0.447,0.096,0.229,0.443,0.365,0.113,0.309,PHX,0,4,2,1,10
1481,ATL,2/1/17,48,0.436,0.244,0.156,0.196,0.548,0.204,0.125,0.227,MIA,0,3,2,0,-23
1482,WAS,2/2/17,48,0.521,0.219,0.114,0.255,0.529,0.253,0.191,0.267,LAL,1,2,2,1,8
1483,ATL,2/2/17,48,0.565,0.271,0.194,0.211,0.446,0.355,0.082,0.127,HOU,0,1,2,1,5
1484,PHI,2/2/17,48,0.392,0.261,0.203,0.211,0.461,0.303,0.179,0.292,SAS,0,1,2,0,-16
1485,LAC,2/2/17,48,0.563,0.488,0.145,0.225,0.596,0.182,0.115,0.349,GSW,1,1,1,0,-13
1486,LAL,2/2/17,48,0.529,0.253,0.191,0.267,0.521,0.219,0.114,0.255,WAS,0,2,2,0,-8
1487,GSW,2/2/17,48,0.596,0.182,0.115,0.349,0.563,0.488,0.145,0.225,LAC,0,1,1,1,13
1488,SAS,2/2/17,48,0.461,0.303,0.179,0.292,0.392,0.261,0.203,0.211,PHI,1,2,1,1,16
1489,HOU,2/2/17,48,0.446,0.355,0.082,0.127,0.565,0.271,0.194,0.211,ATL,1,2,1,0,-5
1490,POR,2/3/17,48,0.506,0.227,0.096,0.261,0.586,0.303,0.077,0.059,DAL,1,3,2,0,-4
1491,ORL,2/3/17,48,0.494,0.4,0.117,0.262,0.448,0.241,0.135,0.271,TOR,1,2,2,1,8
1492,MIN,2/3/17,48,0.522,0.213,0.131,0.262,0.505,0.224,0.109,0.383,DET,0,2,2,0,-8
1493,OKC,2/3/17,48,0.556,0.413,0.203,0.432,0.5,0.265,0.124,0.205,MEM,1,2,2,1,12
1494,LAL,2/3/17,48,0.468,0.277,0.117,0.273,0.555,0.341,0.155,0.159,BOS,0,1,2,0,-6
1495,BOS,2/3/17,48,0.555,0.341,0.155,0.159,0.468,0.277,0.117,0.273,LAL,1,2,1,1,6
1496,IND,2/3/17,48,0.477,0.36,0.162,0.255,0.436,0.267,0.179,0.196,BKN,0,2,2,1,9
1497,CHI,2/3/17,48,0.52,0.18,0.138,0.259,0.531,0.255,0.106,0.17,HOU,0,2,1,0,-4
1498,SAC,2/3/17,48,0.506,0.259,0.128,0.154,0.494,0.455,0.122,0.14,PHX,1,3,2,0,-2
1499,DAL,2/3/17,48,0.586,0.303,0.077,0.059,0.506,0.227,0.096,0.261,POR,0,2,3,1,4
1500,MIL,2/3/17,48,0.596,0.277,0.171,0.167,0.5,0.494,0.142,0.36,DEN,0,2,2,0,-4
1501,HOU,2/3/17,48,0.531,0.255,0.106,0.17,0.52,0.18,0.138,0.259,CHI,1,1,2,1,4
1502,DEN,2/3/17,48,0.5,0.494,0.142,0.36,0.596,0.277,0.171,0.167,MIL,1,2,2,1,4
1503,MEM,2/3/17,48,0.5,0.265,0.124,0.205,0.556,0.413,0.203,0.432,OKC,0,2,2,0,-12
1504,DET,2/3/17,48,0.505,0.224,0.109,0.383,0.522,0.213,0.131,0.262,MIN,1,2,2,1,8
1505,TOR,2/3/17,48,0.448,0.241,0.135,0.271,0.494,0.4,0.117,0.262,ORL,0,2,2,0,-8
1506,PHX,2/3/17,48,0.494,0.455,0.122,0.14,0.506,0.259,0.128,0.154,SAC,0,2,3,1,2
1507,BKN,2/3/17,48,0.436,0.267,0.179,0.196,0.477,0.36,0.162,0.255,IND,1,2,2,0,-9
1508,SAC,2/4/17,48,0.528,0.216,0.177,0.195,0.5,0.276,0.166,0.156,GSW,1,1,2,1,3
1509,NOP,2/4/17,48,0.47,0.262,0.15,0.188,0.518,0.265,0.132,0.175,WAS,0,3,2,0,-14
1510,MIN,2/4/17,48,0.476,0.286,0.142,0.356,0.481,0.506,0.11,0.31,MEM,1,1,1,0,-8
1511,WAS,2/4/17,48,0.518,0.265,0.132,0.175,0.47,0.262,0.15,0.188,NOP,1,2,3,1,14
1512,ATL,2/4/17,48,0.59,0.346,0.175,0.278,0.391,0.359,0.144,0.156,ORL,1,2,1,1,27
1513,GSW,2/4/17,48,0.5,0.276,0.166,0.156,0.528,0.216,0.177,0.195,SAC,0,2,1,0,-3
1514,CLE,2/4/17,48,0.583,0.214,0.175,0.293,0.523,0.326,0.114,0.26,NYK,0,3,3,1,7
1515,UTA,2/4/17,48,0.549,0.296,0.148,0.239,0.506,0.22,0.103,0.07,CHA,1,3,3,1,7
1516,SAS,2/4/17,48,0.633,0.329,0.144,0.212,0.5,0.109,0.215,0.34,DEN,1,2,1,1,24
1517,CHA,2/4/17,48,0.506,0.22,0.103,0.07,0.549,0.296,0.148,0.239,UTA,0,3,3,0,-7
1518,IND,2/4/17,48,0.522,0.165,0.062,0.167,0.453,0.267,0.217,0.19,DET,1,1,1,1,21
1519,NYK,2/4/17,48,0.523,0.326,0.114,0.26,0.583,0.214,0.175,0.293,CLE,1,3,3,0,-7
1520,MIL,2/4/17,48,0.677,0.427,0.153,0.257,0.478,0.33,0.159,0.286,PHX,0,1,1,1,25
1521,PHI,2/4/17,48,0.452,0.369,0.141,0.133,0.659,0.28,0.204,0.27,MIA,0,2,3,0,-23
1522,DET,2/4/17,48,0.453,0.267,0.217,0.19,0.522,0.165,0.062,0.167,IND,0,1,1,0,-21
1523,ORL,2/4/17,48,0.391,0.359,0.144,0.156,0.59,0.346,0.175,0.278,ATL,0,1,2,0,-27
1524,PHX,2/4/17,48,0.478,0.33,0.159,0.286,0.677,0.427,0.153,0.257,MIL,1,1,1,0,-25
1525,DEN,2/4/17,48,0.5,0.109,0.215,0.34,0.633,0.329,0.144,0.212,SAS,0,1,2,0,-24
1526,MEM,2/4/17,48,0.481,0.506,0.11,0.31,0.476,0.286,0.142,0.356,MIN,0,1,1,1,8
1527,MIA,2/4/17,48,0.659,0.28,0.204,0.27,0.452,0.369,0.141,0.133,PHI,1,3,2,1,23
1528,OKC,2/5/17,48,0.429,0.286,0.114,0.34,0.46,0.241,0.132,0.22,POR,1,2,2,1,6
1529,BOS,2/5/17,48,0.511,0.227,0.111,0.191,0.476,0.333,0.128,0.182,LAC,1,2,3,1,5
1530,POR,2/5/17,48,0.46,0.241,0.132,0.22,0.429,0.286,0.114,0.34,OKC,0,2,2,0,-6
1531,BKN,2/5/17,48,0.507,0.276,0.219,0.159,0.489,0.23,0.12,0.186,TOR,1,2,2,0,-8
1532,TOR,2/5/17,48,0.489,0.23,0.12,0.186,0.507,0.276,0.219,0.159,BKN,0,2,2,1,8
1533,LAC,2/5/17,48,0.476,0.333,0.128,0.182,0.511,0.227,0.111,0.191,BOS,0,3,2,0,-5
1534,DEN,2/6/17,48,0.565,0.19,0.156,0.278,0.481,0.215,0.116,0.071,DAL,1,2,3,1,23
1535,NYK,2/6/17,48,0.494,0.402,0.15,0.146,0.471,0.304,0.077,0.37,LAL,1,2,3,0,-14
1536,MIN,2/6/17,48,0.569,0.35,0.115,0.242,0.61,0.163,0.177,0.333,MIA,1,2,2,0,-2
1537,DAL,2/6/17,48,0.481,0.215,0.116,0.071,0.565,0.19,0.156,0.278,DEN,0,3,2,0,-23
1538,PHI,2/6/17,48,0.453,0.329,0.131,0.212,0.49,0.172,0.129,0.388,DET,0,2,2,0,-17
1539,UTA,2/6/17,48,0.675,0.225,0.132,0.281,0.486,0.432,0.129,0.167,ATL,0,2,2,1,25
1540,OKC,2/6/17,48,0.426,0.239,0.172,0.455,0.425,0.333,0.103,0.241,IND,0,1,2,0,-3
1541,TOR,2/6/17,48,0.548,0.345,0.114,0.268,0.539,0.2,0.092,0.2,LAC,1,1,1,1,9
1542,DET,2/6/17,48,0.49,0.172,0.129,0.388,0.453,0.329,0.131,0.212,PHI,1,2,2,1,17
1543,IND,2/6/17,48,0.425,0.333,0.103,0.241,0.426,0.239,0.172,0.455,OKC,1,2,1,1,3
1544,PHX,2/6/17,48,0.457,0.269,0.144,0.188,0.505,0.239,0.123,0.184,NOP,0,2,2,0,-5
1545,SAS,2/6/17,48,0.39,0.22,0.177,0.239,0.42,0.309,0.144,0.313,MEM,0,2,2,0,-15
1546,MEM,2/6/17,48,0.42,0.309,0.144,0.313,0.39,0.22,0.177,0.239,SAS,1,2,2,1,15
1547,ATL,2/6/17,48,0.486,0.432,0.129,0.167,0.675,0.225,0.132,0.281,UTA,1,2,2,0,-25
1548,SAC,2/6/17,48,0.589,0.203,0.181,0.25,0.568,0.383,0.085,0.205,CHI,1,2,3,0,-5
1549,NOP,2/6/17,48,0.505,0.239,0.123,0.184,0.457,0.269,0.144,0.188,PHX,1,2,2,1,5
1550,CHI,2/6/17,48,0.568,0.383,0.085,0.205,0.589,0.203,0.181,0.25,SAC,0,3,2,1,5
1551,LAC,2/6/17,48,0.539,0.2,0.092,0.2,0.548,0.345,0.114,0.268,TOR,0,1,1,0,-9
1552,LAL,2/6/17,48,0.471,0.304,0.077,0.37,0.494,0.402,0.15,0.146,NYK,0,3,2,1,14
1553,WAS,2/6/17,48,0.566,0.263,0.108,0.244,0.636,0.304,0.178,0.273,CLE,1,2,2,0,-5
1554,MIA,2/6/17,48,0.61,0.163,0.177,0.333,0.569,0.35,0.115,0.242,MIN,0,2,2,1,2
1555,CLE,2/6/17,48,0.636,0.304,0.178,0.273,0.566,0.263,0.108,0.244,WAS,0,2,2,1,5
1556,POR,2/7/17,48,0.552,0.279,0.16,0.391,0.573,0.427,0.074,0.051,DAL,0,2,1,1,1
1557,CHA,2/7/17,48,0.426,0.284,0.064,0.226,0.523,0.244,0.165,0.093,BKN,1,3,2,1,4
1558,HOU,2/7/17,48,0.584,0.404,0.104,0.213,0.511,0.227,0.156,0.238,ORL,1,4,3,1,24
1559,ORL,2/7/17,48,0.511,0.227,0.156,0.238,0.584,0.404,0.104,0.213,HOU,0,3,4,0,-24
1560,BKN,2/7/17,48,0.523,0.244,0.165,0.093,0.426,0.284,0.064,0.226,CHA,0,2,3,0,-4
1561,DAL,2/7/17,48,0.573,0.427,0.074,0.051,0.552,0.279,0.16,0.391,POR,1,1,2,0,-1
1562,DEN,2/8/17,48,0.465,0.21,0.102,0.368,0.548,0.194,0.11,0.3,ATL,0,2,2,0,-11
1563,GSW,2/8/17,48,0.653,0.153,0.132,0.147,0.424,0.207,0.149,0.273,CHI,1,4,2,1,31
1564,PHX,2/8/17,48,0.362,0.391,0.16,0.375,0.583,0.472,0.225,0.282,MEM,0,2,2,0,-19
1565,ATL,2/8/17,48,0.548,0.194,0.11,0.3,0.465,0.21,0.102,0.368,DEN,1,2,2,1,11
1566,DET,2/8/17,48,0.546,0.247,0.138,0.292,0.465,0.302,0.188,0.156,LAL,1,2,2,1,19
1567,UTA,2/8/17,48,0.625,0.239,0.086,0.286,0.487,0.325,0.138,0.163,NOP,0,2,2,1,33
1568,SAC,2/8/17,48,0.56,0.179,0.139,0.111,0.466,0.37,0.188,0.163,BOS,1,2,3,1,16
1569,NYK,2/8/17,48,0.543,0.196,0.12,0.267,0.543,0.304,0.109,0.326,LAC,1,2,2,0,-4
1570,CLE,2/8/17,48,0.643,0.31,0.1,0.139,0.579,0.317,0.122,0.171,IND,0,2,2,1,15
1571,MIN,2/8/17,48,0.531,0.375,0.089,0.297,0.601,0.253,0.143,0.286,TOR,1,2,2,1,3
1572,LAL,2/8/17,48,0.465,0.302,0.188,0.156,0.546,0.247,0.138,0.292,DET,0,2,2,0,-19
1573,NOP,2/8/17,48,0.487,0.325,0.138,0.163,0.625,0.239,0.086,0.286,UTA,1,2,2,0,-33
1574,SAS,2/8/17,48,0.601,0.338,0.16,0.176,0.482,0.345,0.072,0.143,PHI,0,2,2,1,8
1575,WAS,2/8/17,48,0.459,0.34,0.121,0.298,0.467,0.396,0.156,0.288,BKN,0,2,1,1,4
1576,LAC,2/8/17,48,0.543,0.304,0.109,0.326,0.543,0.196,0.12,0.267,NYK,0,2,2,1,4
1577,MIL,2/8/17,48,0.507,0.394,0.142,0.128,0.541,0.209,0.167,0.333,MIA,1,4,2,0,-18
1578,TOR,2/8/17,48,0.601,0.253,0.143,0.286,0.531,0.375,0.089,0.297,MIN,0,2,2,0,-3
1579,PHI,2/8/17,48,0.482,0.345,0.072,0.143,0.601,0.338,0.16,0.176,SAS,1,2,2,0,-8
1580,IND,2/8/17,48,0.579,0.317,0.122,0.171,0.643,0.31,0.1,0.139,CLE,1,2,2,0,-15
1581,MIA,2/8/17,48,0.541,0.209,0.167,0.333,0.507,0.394,0.142,0.128,MIL,0,2,4,1,18
1582,CHI,2/8/17,48,0.424,0.207,0.149,0.273,0.653,0.153,0.132,0.147,GSW,0,2,4,0,-31
1583,BOS,2/8/17,48,0.466,0.37,0.188,0.163,0.56,0.179,0.139,0.111,SAC,0,3,2,0,-16
1584,BKN,2/8/17,48,0.467,0.396,0.156,0.288,0.459,0.34,0.121,0.298,WAS,1,1,2,0,-4
1585,MEM,2/8/17,48,0.583,0.472,0.225,0.282,0.362,0.391,0.16,0.375,PHX,1,2,2,1,19
1586,PHI,2/9/17,48,0.479,0.284,0.138,0.245,0.548,0.286,0.193,0.179,ORL,0,1,2,1,1
1587,DAL,2/9/17,48,0.534,0.287,0.115,0.158,0.535,0.2,0.205,0.262,UTA,1,2,1,1,7
1588,UTA,2/9/17,48,0.535,0.2,0.205,0.262,0.534,0.287,0.115,0.158,DAL,0,1,2,0,-7
1589,POR,2/9/17,48,0.565,0.403,0.166,0.256,0.538,0.297,0.083,0.311,BOS,1,2,1,0,-9
1590,BOS,2/9/17,48,0.538,0.297,0.083,0.311,0.565,0.403,0.166,0.256,POR,0,1,2,1,9
1591,HOU,2/9/17,48,0.523,0.23,0.164,0.196,0.482,0.165,0.213,0.233,CHA,0,2,2,1,12
1592,CHA,2/9/17,48,0.482,0.165,0.213,0.233,0.523,0.23,0.164,0.196,HOU,1,2,2,0,-12
1593,OKC,2/9/17,48,0.509,0.123,0.129,0.362,0.544,0.38,0.155,0.128,CLE,1,3,1,1,9
1594,ORL,2/9/17,48,0.548,0.286,0.193,0.179,0.479,0.284,0.138,0.245,PHI,1,2,1,0,-1
1595,CLE,2/9/17,48,0.544,0.38,0.155,0.128,0.509,0.123,0.129,0.362,OKC,0,1,3,0,-9
1596,PHX,2/10/17,48,0.547,0.137,0.093,0.31,0.459,0.256,0.116,0.286,CHI,1,2,2,1,18
1597,MIA,2/10/17,48,0.484,0.228,0.137,0.283,0.481,0.346,0.219,0.313,BKN,0,2,2,1,9
1598,NOP,2/10/17,48,0.68,0.36,0.21,0.267,0.5,0.39,0.134,0.255,MIN,0,2,2,1,16
1599,MIN,2/10/17,48,0.5,0.39,0.134,0.255,0.68,0.36,0.21,0.267,NOP,1,2,2,0,-16
1600,ATL,2/10/17,48,0.585,0.437,0.172,0.088,0.588,0.263,0.181,0.19,SAC,0,2,2,0,-1
1601,WAS,2/10/17,48,0.523,0.341,0.112,0.304,0.511,0.163,0.11,0.238,IND,1,2,2,1,5
1602,SAS,2/10/17,48,0.555,0.183,0.205,0.282,0.451,0.141,0.099,0.146,DET,0,2,2,1,11
1603,SAC,2/10/17,48,0.588,0.263,0.181,0.19,0.585,0.437,0.172,0.088,ATL,1,2,2,1,1
1604,CHI,2/10/17,48,0.459,0.256,0.116,0.286,0.547,0.137,0.093,0.31,PHX,0,2,2,0,-18
1605,GSW,2/10/17,48,0.604,0.494,0.119,0.147,0.443,0.425,0.182,0.383,MEM,0,2,2,1,15
1606,NYK,2/10/17,48,0.645,0.054,0.114,0.263,0.653,0.105,0.152,0.41,DEN,1,2,2,0,-8
1607,MEM,2/10/17,48,0.443,0.425,0.182,0.383,0.604,0.494,0.119,0.147,GSW,1,2,2,0,-15
1608,MIL,2/10/17,48,0.579,0.408,0.189,0.129,0.62,0.467,0.184,0.167,LAL,1,2,2,0,-8
1609,DET,2/10/17,48,0.451,0.141,0.099,0.146,0.555,0.183,0.205,0.282,SAS,1,2,2,0,-11
1610,IND,2/10/17,48,0.511,0.163,0.11,0.238,0.523,0.341,0.112,0.304,WAS,0,2,2,0,-5
1611,LAL,2/10/17,48,0.62,0.467,0.184,0.167,0.579,0.408,0.189,0.129,MIL,0,2,2,1,8
1612,DEN,2/10/17,48,0.653,0.105,0.152,0.41,0.645,0.054,0.114,0.263,NYK,0,2,2,1,8
1613,BKN,2/10/17,48,0.481,0.346,0.219,0.313,0.484,0.228,0.137,0.283,MIA,1,2,2,0,-9
1614,DAL,2/11/17,48,0.588,0.066,0.146,0.293,0.409,0.22,0.16,0.22,ORL,1,2,2,1,32
1615,PHI,2/11/17,48,0.506,0.442,0.098,0.224,0.5,0.329,0.188,0.289,MIA,1,2,1,1,8
1616,HOU,2/11/17,48,0.6,0.459,0.196,0.348,0.436,0.277,0.169,0.235,PHX,1,2,1,1,31
1617,OKC,2/11/17,48,0.518,0.434,0.18,0.286,0.603,0.402,0.115,0.244,GSW,1,2,1,0,-16
1618,UTA,2/11/17,48,0.453,0.349,0.113,0.277,0.683,0.324,0.17,0.103,BOS,1,2,2,0,-8
1619,IND,2/11/17,48,0.548,0.329,0.156,0.216,0.596,0.507,0.079,0.222,MIL,1,1,1,0,-16
1620,MIL,2/11/17,48,0.596,0.507,0.079,0.222,0.548,0.329,0.156,0.216,IND,0,1,1,1,16
1621,CHA,2/11/17,48,0.512,0.235,0.085,0.167,0.553,0.235,0.143,0.238,LAC,1,2,3,0,-5
1622,PHX,2/11/17,48,0.436,0.277,0.169,0.235,0.6,0.459,0.196,0.348,HOU,0,1,2,0,-31
1623,CLE,2/11/17,48,0.637,0.262,0.157,0.222,0.464,0.227,0.118,0.315,DEN,1,2,1,1,16
1624,ORL,2/11/17,48,0.409,0.22,0.16,0.22,0.588,0.066,0.146,0.293,DAL,0,2,2,0,-32
1625,GSW,2/11/17,48,0.603,0.402,0.115,0.244,0.518,0.434,0.18,0.286,OKC,0,1,2,1,16
1626,BOS,2/11/17,48,0.683,0.324,0.17,0.103,0.453,0.349,0.113,0.277,UTA,0,2,2,1,8
1627,DEN,2/11/17,48,0.464,0.227,0.118,0.315,0.637,0.262,0.157,0.222,CLE,0,1,2,0,-16
1628,LAC,2/11/17,48,0.553,0.235,0.143,0.238,0.512,0.235,0.085,0.167,CHA,0,3,2,1,5
1629,MIA,2/11/17,48,0.5,0.329,0.188,0.289,0.506,0.442,0.098,0.224,PHI,0,1,2,0,-8
1630,DET,2/12/17,48,0.476,0.345,0.075,0.256,0.56,0.333,0.121,0.167,TOR,0,2,4,1,1
1631,CHI,2/12/17,48,0.476,0.155,0.182,0.2,0.58,0.321,0.154,0.278,MIN,0,2,2,0,-28
1632,TOR,2/12/17,48,0.56,0.333,0.121,0.167,0.476,0.345,0.075,0.256,DET,1,4,2,0,-1
1633,NYK,2/12/17,48,0.566,0.309,0.217,0.167,0.396,0.242,0.121,0.35,SAS,1,2,2,1,4
1634,SAS,2/12/17,48,0.396,0.242,0.121,0.35,0.566,0.309,0.217,0.167,NYK,0,2,2,0,-4
1635,MIN,2/12/17,48,0.58,0.321,0.154,0.278,0.476,0.155,0.182,0.2,CHI,1,2,2,1,28
1636,NOP,2/12/17,48,0.494,0.256,0.174,0.136,0.519,0.346,0.196,0.211,SAC,0,2,2,0,-6
1637,SAC,2/12/17,48,0.519,0.346,0.196,0.211,0.494,0.256,0.174,0.136,NOP,1,2,2,1,6
1638,CHA,2/13/17,48,0.506,0.333,0.148,0.067,0.547,0.198,0.184,0.231,PHI,1,2,2,0,-6
1639,DEN,2/13/17,48,0.682,0.182,0.214,0.378,0.533,0.141,0.088,0.095,GSW,1,2,2,1,22
1640,MIL,2/13/17,48,0.544,0.203,0.12,0.135,0.481,0.244,0.186,0.3,DET,1,2,1,1,13
1641,UTA,2/13/17,48,0.345,0.207,0.117,0.218,0.5,0.136,0.14,0.14,LAC,1,2,2,0,-16
1642,ORL,2/13/17,48,0.533,0.322,0.138,0.326,0.506,0.325,0.144,0.14,MIA,0,2,2,1,9
1643,BKN,2/13/17,48,0.537,0.22,0.125,0.143,0.565,0.351,0.125,0.161,MEM,1,3,3,0,-9
1644,SAS,2/13/17,48,0.5,0.31,0.112,0.279,0.545,0.385,0.114,0.14,IND,0,1,2,1,4
1645,IND,2/13/17,48,0.545,0.385,0.114,0.14,0.5,0.31,0.112,0.279,SAS,1,2,1,0,-4
1646,OKC,2/13/17,48,0.391,0.313,0.144,0.37,0.664,0.384,0.225,0.182,WAS,0,2,3,0,-22
1647,GSW,2/13/17,48,0.533,0.141,0.088,0.095,0.682,0.182,0.214,0.378,DEN,0,2,2,0,-22
1648,PHX,2/13/17,48,0.473,0.258,0.173,0.289,0.526,0.449,0.153,0.143,NOP,1,2,1,0,-2
1649,MEM,2/13/17,48,0.565,0.351,0.125,0.161,0.537,0.22,0.125,0.143,BKN,0,3,3,1,9
1650,POR,2/13/17,48,0.437,0.243,0.156,0.328,0.434,0.578,0.085,0.137,ATL,1,4,3,0,-5
1651,LAC,2/13/17,48,0.5,0.136,0.14,0.14,0.345,0.207,0.117,0.218,UTA,0,2,2,1,16
1652,MIA,2/13/17,48,0.506,0.325,0.144,0.14,0.533,0.322,0.138,0.326,ORL,1,2,2,0,-9
1653,DAL,2/13/17,48,0.513,0.325,0.125,0.105,0.593,0.222,0.128,0.175,BOS,1,2,2,0,-13
1654,BOS,2/13/17,48,0.593,0.222,0.128,0.175,0.513,0.325,0.125,0.105,DAL,0,2,2,1,13
1655,NOP,2/13/17,48,0.526,0.449,0.153,0.143,0.473,0.258,0.173,0.289,PHX,0,1,2,1,2
1656,ATL,2/13/17,48,0.434,0.578,0.085,0.137,0.437,0.243,0.156,0.328,POR,0,3,4,1,5
1657,PHI,2/13/17,48,0.547,0.198,0.184,0.231,0.506,0.333,0.148,0.067,CHA,0,2,2,1,6
1658,WAS,2/13/17,48,0.664,0.384,0.225,0.182,0.391,0.313,0.144,0.37,OKC,1,3,2,1,22
1659,DET,2/13/17,48,0.481,0.244,0.186,0.3,0.544,0.203,0.12,0.135,MIL,0,1,2,0,-13
1660,LAL,2/14/17,48,0.53,0.181,0.182,0.295,0.541,0.342,0.181,0.189,SAC,1,4,2,0,-1
1661,SAC,2/14/17,48,0.541,0.342,0.181,0.189,0.53,0.181,0.182,0.295,LAL,0,2,4,1,1
1662,TOR,2/14/17,48,0.487,0.312,0.185,0.211,0.527,0.479,0.173,0.212,CHI,0,2,2,0,-11
1663,MIN,2/14/17,48,0.541,0.221,0.113,0.19,0.587,0.256,0.103,0.214,CLE,1,2,3,0,-8
1664,CLE,2/14/17,48,0.587,0.256,0.103,0.214,0.541,0.221,0.113,0.19,MIN,0,3,2,1,8
1665,CHI,2/14/17,48,0.527,0.479,0.173,0.212,0.487,0.312,0.185,0.211,TOR,1,2,2,1,11
1666,CHA,2/15/17,48,0.507,0.118,0.194,0.116,0.452,0.226,0.159,0.17,TOR,0,2,1,0,-5
1667,MIL,2/15/17,48,0.608,0.364,0.095,0.175,0.602,0.261,0.16,0.22,BKN,0,2,2,1,4
1668,POR,2/15/17,48,0.462,0.253,0.177,0.196,0.586,0.284,0.146,0.22,UTA,0,2,2,0,-23
1669,BOS,2/15/17,48,0.556,0.45,0.211,0.146,0.516,0.194,0.198,0.267,PHI,1,2,2,1,8
1670,ATL,2/15/17,48,0.449,0.241,0.229,0.222,0.557,0.152,0.168,0.125,LAC,0,2,2,0,-15
1671,MEM,2/15/17,48,0.404,0.281,0.147,0.277,0.547,0.293,0.129,0.103,NOP,1,2,2,0,-4
1672,OKC,2/15/17,48,0.534,0.352,0.118,0.267,0.541,0.163,0.148,0.143,NYK,1,2,3,1,11
1673,DEN,2/15/17,48,0.463,0.191,0.146,0.28,0.512,0.326,0.073,0.205,MIN,1,2,1,0,-13
1674,NOP,2/15/17,48,0.547,0.293,0.129,0.103,0.404,0.281,0.147,0.277,MEM,0,2,2,1,4
1675,NYK,2/15/17,48,0.541,0.163,0.148,0.143,0.534,0.352,0.118,0.267,OKC,0,3,2,0,-11
1676,PHI,2/15/17,48,0.516,0.194,0.198,0.267,0.556,0.45,0.211,0.146,BOS,0,2,2,0,-8
1677,SAS,2/15/17,48,0.517,0.213,0.131,0.282,0.421,0.25,0.176,0.114,ORL,0,2,2,1,28
1678,DAL,2/15/17,48,0.435,0.12,0.061,0.098,0.476,0.268,0.154,0.209,DET,0,2,2,0,-7
1679,MIA,2/15/17,48,0.601,0.286,0.127,0.316,0.489,0.356,0.085,0.306,HOU,0,2,4,1,8
1680,BKN,2/15/17,48,0.602,0.261,0.16,0.22,0.608,0.364,0.095,0.175,MIL,1,2,2,0,-4
1681,DET,2/15/17,48,0.476,0.268,0.154,0.209,0.435,0.12,0.061,0.098,DAL,1,2,2,1,7
1682,LAL,2/15/17,48,0.425,0.301,0.109,0.13,0.614,0.386,0.142,0.293,PHX,0,1,2,0,-36
1683,TOR,2/15/17,48,0.452,0.226,0.159,0.17,0.507,0.118,0.194,0.116,CHA,1,1,2,1,5
1684,HOU,2/15/17,48,0.489,0.356,0.085,0.306,0.601,0.286,0.127,0.316,MIA,1,4,2,0,-8
1685,SAC,2/15/17,48,0.41,0.191,0.176,0.231,0.565,0.25,0.084,0.136,GSW,0,1,2,0,-23
1686,GSW,2/15/17,48,0.565,0.25,0.084,0.136,0.41,0.191,0.176,0.231,SAC,1,2,1,1,23
1687,ORL,2/15/17,48,0.421,0.25,0.176,0.114,0.517,0.213,0.131,0.282,SAS,1,2,2,0,-28
1688,IND,2/15/17,48,0.535,0.163,0.132,0.295,0.585,0.232,0.09,0.231,CLE,0,2,1,0,-9
